distance,angle
2.5607500076293945,5.166174545884132
2.5822501182556152,5.183627838268876
2.564500093460083,5.20108113065362
2.5859999656677246,5.2185344230383635
2.5804998874664307,5.235987715423107
2.518749952316284,5.253441007807851
2.348750114440918,5.2708943001925945
2.348750114440918,5.288347592577338
2.2960000038146973,5.305800884962082
2.2362499237060547,5.323254177346826
2.1679999828338623,5.340707469731569
2.114500045776367,5.358160762116313
2.0739998817443848,5.375614054501057
0.9132500290870667,5.567600270733237
0.9415000081062317,5.585053563117981
0.9582499861717224,5.602506855502725
0.9775000214576721,5.619960147887468
0.9952499866485596,5.637413440272212
1.0269999504089355,5.654866732656956
1.0464999675750732,5.672320025041699
1.0707499980926514,5.689773317426443
1.0989999771118164,5.707226609811187
1.1234999895095825,5.7246799021959305
1.437999963760376,5.759586486965418
1.4220000505447388,5.7770397793501616
1.4110000133514404,5.794493071734905
1.3932499885559082,5.811946364119649
1.378999948501587,5.829399656504393
1.3700000047683716,5.846852948889136
1.3607499599456787,5.86430624127388
1.350250005722046,5.881759533658624
1.3342499732971191,5.899212826043367
1.3227499723434448,5.916666118428111
1.315000057220459,5.934119410812855
1.3075000047683716,5.9515727031975985
1.2979999780654907,5.969025995582342
1.2864999771118164,5.986479287967086
1.284749984741211,6.0039325803518295
1.281499981880188,6.021385872736573
1.2717499732971191,6.038839165121317
1.2672499418258667,6.056292457506061
1.2615000009536743,6.073745749890804
1.25600004196167,6.091199042275548
1.2542500495910645,6.108652334660292
1.2484999895095825,6.126105627045035
1.2417500019073486,6.143558919429779
1.2454999685287476,6.161012211814523
1.2404999732971191,6.178465504199266
1.2354999780654907,6.19591879658401
1.2342499494552612,6.213372088968754
1.2367500066757202,6.2308253813534975
1.2332500219345093,6.248278673738241
1.2289999723434448,6.265731966122985
1.2319999933242798,0.0
1.2282500267028809,0.01745329238474369
1.2324999570846558,0.03490658476948738
1.2315000295639038,0.05235987715423107
1.2324999570846558,0.06981316953897476
1.2367500066757202,0.08726646192371845
1.2342499494552612,0.10471975430846214
1.2354999780654907,0.12217304669320583
1.2367500066757202,0.13962633907794952
1.2447500228881836,0.15707963146269321
1.2452499866485596,0.1745329238474369
1.2477500438690186,0.1919862162321806
1.253749966621399,0.20943950861692429
1.2549999952316284,0.22689280100166798
1.2625000476837158,0.24434609338641167
1.2672499418258667,0.26179938577115536
1.2740000486373901,0.27925267815589905
1.2757500410079956,0.29670597054064274
1.283750057220459,0.31415926292538643
1.2907500267028809,0.3316125553101301
1.2972500324249268,0.3490658476948738
1.3009999990463257,0.3665191400796175
1.312749981880188,0.3839724324643612
1.3289999961853027,0.4014257248491049
1.3357499837875366,0.41887901723384857
1.340749979019165,0.43633230961859226
1.3527499437332153,0.45378560200333595
1.3674999475479126,0.47123889438807964
1.3772499561309814,0.48869218677282333
1.3872499465942383,0.506145479157567
1.3964999914169312,0.5235987715423107
1.41225004196167,0.5410520639270544
1.4294999837875366,0.5585053563117981
1.4505000114440918,0.5759586486965418
1.40625,0.5934119410812855
1.371000051498413,0.6108652334660292
1.3240000009536743,0.6283185258507729
1.2940000295639038,0.6457718182355165
1.2642500400543213,0.6632251106202602
1.2369999885559082,0.6806784030050039
1.215250015258789,0.6981316953897476
1.2142499685287476,0.7155849877744913
1.2269999980926514,0.733038280159235
1.2412500381469727,0.7504915725439787
1.2519999742507935,0.7679448649287224
1.284749984741211,0.7853981573134661
1.2999999523162842,0.8028514496982098
1.315500020980835,0.8203047420829535
1.3327499628067017,0.8377580344676971
1.3482500314712524,0.8552113268524408
1.8550000190734863,0.8901179116219282
1.8857500553131104,0.9075712040066719
1.9197499752044678,0.9250244963914156
1.9804999828338623,0.9424777887761593
1.9869999885559082,0.959931081160903
1.9665000438690186,0.9773843735456467
1.9464999437332153,0.9948376659303904
1.9227499961853027,1.012290958315134
1.8907500505447388,1.0297442506998777
1.8819999694824219,1.0471975430846214
1.8580000400543213,1.0646508354693651
1.8485000133514404,1.0821041278541088
1.8224999904632568,1.0995574202388525
1.8070000410079956,1.1170107126235962
1.7857500314712524,1.1344640050083399
1.7795000076293945,1.1519172973930836
1.7589999437332153,1.1693705897778273
1.7337499856948853,1.186823882162571
1.7272499799728394,1.2042771745473146
1.722249984741211,1.2217304669320583
1.7044999599456787,1.239183759316802
1.6964999437332153,1.2566370517015457
1.6799999475479126,1.2740903440862894
1.6770000457763672,1.291543636471033
1.6722500324249268,1.3089969288557768
1.6629999876022339,1.3264502212405205
1.6510000228881836,1.3439035136252642
1.6419999599456787,1.3613568060100079
1.6397500038146973,1.3788100983947515
1.6367499828338623,1.3962633907794952
1.5502500534057617,1.413716683164239
1.5369999408721924,1.4311699755489826
1.530500054359436,1.4486232679337263
1.530500054359436,1.46607656031847
1.527999997138977,1.4835298527032137
1.5102499723434448,1.5009831450879574
1.5015000104904175,1.518436437472701
1.4977500438690186,1.5358897298574448
1.4892499446868896,1.5533430222421885
1.472749948501587,1.5707963146269321
1.462249994277954,1.5882496070116758
1.4579999446868896,1.6057028993964195
1.4442499876022339,1.6231561917811632
1.441249966621399,1.640609484165907
1.437250018119812,1.6580627765506506
1.4242500066757202,1.6755160689353943
1.4177500009536743,1.692969361320138
1.4160000085830688,1.7104226537048817
1.4160000085830688,1.7278759460896254
1.4332499504089355,1.745329238474369
1.4177500009536743,1.7627825308591127
1.5357500314712524,1.7802358232438564
1.5357500314712524,1.7976891156286001
1.5832500457763672,1.8151424080133438
1.6412500143051147,1.8325957003980875
1.6652499437332153,1.8500489927828312
0.22425000369548798,3.6826446931809187
0.226500004529953,3.7000979855656624
0.22824999690055847,3.717551277950406
0.23000000417232513,3.7350045703351498
0.2317499965429306,3.7524578627198935
0.2342499941587448,3.769911155104637
0.6022499799728394,4.433136265724897
0.6299999952316284,4.450589558109641
0.6660000085830688,4.468042850494385
0.6445000171661377,4.4854961428791285
0.6389999985694885,4.502949435263872
0.6389999985694885,4.520402727648616
0.6445000171661377,4.5378560200333595
1.3592499494552612,4.555309312418103
1.5184999704360962,4.572762604802847
1.5242500305175781,4.590215897187591
1.5242500305175781,4.607669189572334
1.5260000228881836,4.625122481957078
1.527999997138977,4.642575774341822
4.7729997634887695,5.009094914421439
4.34250020980835,5.026548206806183
4.148749828338623,5.0440014991909266
3.9427499771118164,5.06145479157567
3.7532498836517334,5.078908083960414
3.5915000438690186,5.096361376345158
2.5607500076293945,5.113814668729901
2.532749891281128,5.131267961114645
2.5607500076293945,5.148721253499389
2.5607500076293945,5.166174545884132
2.5822501182556152,5.183627838268876
2.5662500858306885,5.20108113065362
2.5859999656677246,5.2185344230383635
2.5822501182556152,5.235987715423107
2.518749952316284,5.253441007807851
2.4165000915527344,5.2708943001925945
2.348750114440918,5.288347592577338
2.2960000038146973,5.305800884962082
2.248500108718872,5.323254177346826
2.1679999828338623,5.340707469731569
2.114500045776367,5.358160762116313
2.0739998817443848,5.375614054501057
0.9135000109672546,5.567600270733237
0.9417499899864197,5.585053563117981
0.9585000276565552,5.602506855502725
0.9750000238418579,5.619960147887468
0.9947500228881836,5.637413440272212
1.0269999504089355,5.654866732656956
1.0464999675750732,5.672320025041699
1.0735000371932983,5.689773317426443
1.1230000257492065,5.707226609811187
1.1230000257492065,5.7246799021959305
1.437999963760376,5.759586486965418
1.4214999675750732,5.7770397793501616
1.4110000133514404,5.794493071734905
1.3932499885559082,5.811946364119649
1.378999948501587,5.829399656504393
1.3700000047683716,5.846852948889136
1.3607499599456787,5.86430624127388
1.350250005722046,5.881759533658624
1.3342499732971191,5.899212826043367
1.3227499723434448,5.916666118428111
1.3144999742507935,5.934119410812855
1.3075000047683716,5.9515727031975985
1.2979999780654907,5.969025995582342
1.2902499437332153,5.986479287967086
1.284749984741211,6.0039325803518295
1.281999945640564,6.021385872736573
1.2712500095367432,6.038839165121317
1.25600004196167,6.056292457506061
1.25600004196167,6.073745749890804
1.25600004196167,6.091199042275548
1.2542500495910645,6.108652334660292
1.2489999532699585,6.126105627045035
1.246000051498413,6.143558919429779
1.2447500228881836,6.161012211814523
1.2400000095367432,6.178465504199266
1.2354999780654907,6.19591879658401
1.2337499856948853,6.213372088968754
1.2380000352859497,6.2308253813534975
1.2332500219345093,6.248278673738241
1.2324999570846558,6.265731966122985
1.2315000295639038,0.0
1.2312500476837158,0.01745329238474369
1.2324999570846558,0.03490658476948738
1.2312500476837158,0.05235987715423107
1.2327500581741333,0.06981316953897476
1.2362500429153442,0.08726646192371845
1.2350000143051147,0.10471975430846214
1.2350000143051147,0.12217304669320583
1.2367500066757202,0.13962633907794952
1.2442500591278076,0.15707963146269321
1.2454999685287476,0.1745329238474369
1.2482500076293945,0.1919862162321806
1.253749966621399,0.20943950861692429
1.2584999799728394,0.22689280100166798
1.2625000476837158,0.24434609338641167
1.2672499418258667,0.26179938577115536
1.2745000123977661,0.27925267815589905
1.2762500047683716,0.29670597054064274
1.283750057220459,0.31415926292538643
1.2972500324249268,0.3316125553101301
1.2972500324249268,0.3490658476948738
1.3009999990463257,0.3665191400796175
1.312749981880188,0.3839724324643612
1.3285000324249268,0.4014257248491049
1.3357499837875366,0.41887901723384857
1.340250015258789,0.43633230961859226
1.3527499437332153,0.45378560200333595
1.3634999990463257,0.47123889438807964
1.3767499923706055,0.48869218677282333
1.3867499828338623,0.506145479157567
1.3952499628067017,0.5235987715423107
1.4110000133514404,0.5410520639270544
1.4294999837875366,0.5585053563117981
1.4597500562667847,0.5759586486965418
1.41225004196167,0.5934119410812855
1.3767499923706055,0.6108652334660292
1.3244999647140503,0.6283185258507729
1.2952500581741333,0.6457718182355165
1.2654999494552612,0.6632251106202602
1.2417500019073486,0.6806784030050039
1.216249942779541,0.6981316953897476
1.2142499685287476,0.7155849877744913
1.2269999980926514,0.733038280159235
1.2412500381469727,0.7504915725439787
1.2515000104904175,0.7679448649287224
1.283750057220459,0.7853981573134661
1.2990000247955322,0.8028514496982098
1.315999984741211,0.8203047420829535
1.3320000171661377,0.8377580344676971
1.347749948501587,0.8552113268524408
1.8532500267028809,0.8901179116219282
1.8849999904632568,0.9075712040066719
1.9197499752044678,0.9250244963914156
1.9815000295639038,0.9424777887761593
1.9847500324249268,0.959931081160903
1.965499997138977,0.9773843735456467
1.9464999437332153,0.9948376659303904
1.9207500219345093,1.012290958315134
1.8907500505447388,1.0297442506998777
1.88100004196167,1.0471975430846214
1.8559999465942383,1.0646508354693651
1.8427499532699585,1.0821041278541088
1.813249945640564,1.0995574202388525
1.7999999523162842,1.1170107126235962
1.784000039100647,1.1344640050083399
1.778749942779541,1.1519172973930836
1.7857500314712524,1.1693705897778273
1.7402499914169312,1.186823882162571
1.7272499799728394,1.2042771745473146
1.722249984741211,1.2217304669320583
1.7052500247955322,1.239183759316802
1.6964999437332153,1.2566370517015457
1.6792500019073486,1.2740903440862894
1.6759999990463257,1.291543636471033
1.6652499437332153,1.3089969288557768
1.6637500524520874,1.3264502212405205
1.6510000228881836,1.3439035136252642
1.6412500143051147,1.3613568060100079
1.6382499933242798,1.3788100983947515
1.6295000314712524,1.3962633907794952
1.5507500171661377,1.413716683164239
1.534500002861023,1.4311699755489826
1.5390000343322754,1.4486232679337263
1.53125,1.46607656031847
1.527500033378601,1.4835298527032137
1.5095000267028809,1.5009831450879574
1.500749945640564,1.518436437472701
1.4910000562667847,1.5358897298574448
1.4880000352859497,1.5533430222421885
1.4769999980926514,1.5707963146269321
1.4609999656677246,1.5882496070116758
1.4574999809265137,1.6057028993964195
1.4487500190734863,1.6231561917811632
1.441249966621399,1.640609484165907
1.437250018119812,1.6580627765506506
1.4294999837875366,1.6755160689353943
1.4214999675750732,1.692969361320138
1.4160000085830688,1.7104226537048817
1.4232499599456787,1.7278759460896254
1.4355000257492065,1.745329238474369
1.4210000038146973,1.7627825308591127
1.5522500276565552,1.7802358232438564
1.5364999771118164,1.7976891156286001
1.590250015258789,1.8151424080133438
1.6404999494552612,1.8325957003980875
1.6644999980926514,1.8500489927828312
0.2240000069141388,3.6826446931809187
0.22624999284744263,3.7000979855656624
0.22824999690055847,3.717551277950406
0.23000000417232513,3.7350045703351498
0.23149999976158142,3.7524578627198935
0.23475000262260437,3.769911155104637
0.23874999582767487,3.787364447489381
0.6004999876022339,4.433136265724897
0.6294999718666077,4.450589558109641
0.6514999866485596,4.468042850494385
0.6474999785423279,4.4854961428791285
0.640250027179718,4.502949435263872
0.6389999985694885,4.520402727648616
0.6457499861717224,4.5378560200333595
1.5184999704360962,4.572762604802847
1.5119999647140503,4.590215897187591
1.524749994277954,4.607669189572334
1.5214999914169312,4.625122481957078
1.527999997138977,4.642575774341822
4.7729997634887695,5.009094914421439
4.337250232696533,5.026548206806183
4.148749828338623,5.0440014991909266
3.938499927520752,5.06145479157567
3.7532498836517334,5.078908083960414
3.5880000591278076,5.096361376345158
2.532749891281128,5.113814668729901
2.532749891281128,5.131267961114645
2.532749891281128,5.148721253499389
2.5344998836517334,5.166174545884132
2.5804998874664307,5.183627838268876
2.5662500858306885,5.20108113065362
2.5859999656677246,5.2185344230383635
2.578749895095825,5.235987715423107
2.5169999599456787,5.253441007807851
2.4149999618530273,5.2708943001925945
2.348750114440918,5.288347592577338
2.2960000038146973,5.305800884962082
2.2472500801086426,5.323254177346826
2.1679999828338623,5.340707469731569
2.114500045776367,5.358160762116313
2.0727500915527344,5.375614054501057
0.9139999747276306,5.567600270733237
0.9419999718666077,5.585053563117981
0.9587500095367432,5.602506855502725
0.9777500033378601,5.619960147887468
0.9957500100135803,5.637413440272212
1.027750015258789,5.654866732656956
1.0499999523162842,5.672320025041699
1.0735000371932983,5.689773317426443
1.100250005722046,5.707226609811187
1.1234999895095825,5.7246799021959305
1.437999963760376,5.759586486965418
1.4220000505447388,5.7770397793501616
1.41225004196167,5.794493071734905
1.3937499523162842,5.811946364119649
1.3795000314712524,5.829399656504393
1.3704999685287476,5.846852948889136
1.3612500429153442,5.86430624127388
1.347249984741211,5.881759533658624
1.3305000066757202,5.899212826043367
1.3217500448226929,5.916666118428111
1.315000057220459,5.934119410812855
1.305999994277954,5.9515727031975985
1.2977499961853027,5.969025995582342
1.2902499437332153,5.986479287967086
1.284250020980835,6.0039325803518295
1.281999945640564,6.021385872736573
1.2717499732971191,6.038839165121317
1.2677500247955322,6.056292457506061
1.2615000009536743,6.073745749890804
1.2595000267028809,6.091199042275548
1.253749966621399,6.108652334660292
1.247249960899353,6.126105627045035
1.2454999685287476,6.143558919429779
1.2447500228881836,6.161012211814523
1.2404999732971191,6.178465504199266
1.2357499599456787,6.19591879658401
1.2350000143051147,6.213372088968754
1.2324999570846558,6.2308253813534975
1.2327500581741333,6.248278673738241
1.2289999723434448,6.265731966122985
1.2315000295639038,0.0
1.2287499904632568,0.01745329238474369
1.2319999933242798,0.03490658476948738
1.2315000295639038,0.05235987715423107
1.2327500581741333,0.06981316953897476
1.2337499856948853,0.08726646192371845
1.2387499809265137,0.10471975430846214
1.2357499599456787,0.12217304669320583
1.2362500429153442,0.13962633907794952
1.2447500228881836,0.15707963146269321
1.246500015258789,0.1745329238474369
1.2484999895095825,0.1919862162321806
1.253250002861023,0.20943950861692429
1.2584999799728394,0.22689280100166798
1.2619999647140503,0.24434609338641167
1.2672499418258667,0.26179938577115536
1.2704999446868896,0.27925267815589905
1.2757500410079956,0.29670597054064274
1.284250020980835,0.31415926292538643
1.2907500267028809,0.3316125553101301
1.2967499494552612,0.3490658476948738
1.3005000352859497,0.3665191400796175
1.312999963760376,0.3839724324643612
1.3279999494552612,0.4014257248491049
1.3352500200271606,0.41887901723384857
1.34375,0.43633230961859226
1.3517500162124634,0.45378560200333595
1.3669999837875366,0.47123889438807964
1.3762500286102295,0.48869218677282333
1.3904999494552612,0.506145479157567
1.3964999914169312,0.5235987715423107
1.409999966621399,0.5410520639270544
1.4287500381469727,0.5585053563117981
1.4605000019073486,0.5759586486965418
1.41225004196167,0.5934119410812855
1.378499984741211,0.6108652334660292
1.3250000476837158,0.6283185258507729
1.2967499494552612,0.6457718182355165
1.2660000324249268,0.6632251106202602
1.2430000305175781,0.6806784030050039
1.216249942779541,0.6981316953897476
1.2142499685287476,0.7155849877744913
1.2267500162124634,0.733038280159235
1.2404999732971191,0.7504915725439787
1.2515000104904175,0.7679448649287224
1.2834999561309814,0.7853981573134661
1.2990000247955322,0.8028514496982098
1.3144999742507935,0.8203047420829535
1.3309999704360962,0.8377580344676971
1.3522499799728394,0.8552113268524408
1.4227499961853027,0.8726646192371845
1.8539999723434448,0.8901179116219282
1.8849999904632568,0.9075712040066719
1.9177500009536743,0.9250244963914156
1.9804999828338623,0.9424777887761593
